InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
907,577,401,915,3,2353,2001,15,10,2013-01-17,14472,0,NULL,NULL,"Shop 170, 1688 Madhunapantula Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1957""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:10:00"",""ConNote"":""EAN-125-1957"",""DriverID"":16,""Latitude"":42.6292474,""Longitude"":-73.3581648,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:10:00"",""ReceivedBy"":""Taner YÄ±lmaz""}",2013-01-18 08:10:00.0000000,Taner YÄ±lmaz,16,2013-01-18 07:00:00.0000000
908,47,1,916,3,1093,1001,2,10,2013-01-17,16027,0,NULL,NULL,"Unit 91, 1371 Saarijarvi Avenue",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1958""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:15:00"",""ConNote"":""EAN-125-1958"",""DriverID"":16,""Latitude"":34.6769294,""Longitude"":-118.4453598,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:15:00"",""ReceivedBy"":""Serhat Akbulut""}",2013-01-18 08:15:00.0000000,Serhat Akbulut,16,2013-01-18 07:00:00.0000000
909,128,1,917,3,1255,1001,8,10,2013-01-17,11738,0,NULL,NULL,"Shop 92, 999 Kasesalu Road",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1959""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:20:00"",""ConNote"":""EAN-125-1959"",""DriverID"":16,""Latitude"":39.9033204,""Longitude"":-105.6444469,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:20:00"",""ReceivedBy"":""Jure Grabensek""}",2013-01-18 08:20:00.0000000,Jure Grabensek,16,2013-01-18 07:00:00.0000000
910,406,401,918,3,2011,2001,6,10,2013-01-17,11925,0,NULL,NULL,"Suite 287, 581 Ioveanu Crescent",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1960""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:25:00"",""ConNote"":""EAN-125-1960"",""DriverID"":16,""Latitude"":33.2098407,""Longitude"":-87.5691735,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:25:00"",""ReceivedBy"":""Calin Bojin""}",2013-01-18 08:25:00.0000000,Calin Bojin,16,2013-01-18 07:00:00.0000000
911,523,401,919,3,2245,2001,20,10,2013-01-17,16076,0,NULL,NULL,"Shop 64, 36 Klaus Boulevard",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1961""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:30:00"",""ConNote"":""EAN-125-1961"",""DriverID"":16,""Latitude"":39.6586918,""Longitude"":-79.6411594,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-18T08:30:00"",""ReceivedBy"":""Ankolika Sen""}",2013-01-18 08:30:00.0000000,Ankolika Sen,16,2013-01-18 07:00:00.0000000
912,827,827,920,3,3027,3027,15,10,2013-01-17,14920,0,NULL,NULL,"Shop 14, 1538 Lampsa Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1962""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:35:00"",""ConNote"":""EAN-125-1962"",""DriverID"":16,""Latitude"":40.8938986,""Longitude"":-97.2250424,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:35:00"",""ReceivedBy"":""Crina Grasu""}",2013-01-18 08:35:00.0000000,Crina Grasu,16,2013-01-18 07:00:00.0000000
913,595,401,921,3,2389,2001,14,10,2013-01-17,13208,0,NULL,NULL,"Shop 65, 1268 Gonzales Road",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1963""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:40:00"",""ConNote"":""EAN-125-1963"",""DriverID"":16,""Latitude"":37.7195742,""Longitude"":-75.6654845,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:40:00"",""ReceivedBy"":""Baanuraekha Voleti""}",2013-01-18 08:40:00.0000000,Baanuraekha Voleti,16,2013-01-18 07:00:00.0000000
914,918,918,922,3,3118,3118,8,10,2013-01-17,17848,0,NULL,NULL,"Shop 12, 1633 Kanaparthi Lane",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1964""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:45:00"",""ConNote"":""EAN-125-1964"",""DriverID"":16,""Latitude"":46.4243971,""Longitude"":-110.0729640,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-18T08:45:00"",""ReceivedBy"":""Isidora Morales""}",2013-01-18 08:45:00.0000000,Isidora Morales,16,2013-01-18 07:00:00.0000000
915,598,401,923,3,2395,2001,2,10,2013-01-17,12618,0,NULL,NULL,"Unit 219, 207 Negi Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1965""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:50:00"",""ConNote"":""EAN-125-1965"",""DriverID"":16,""Latitude"":22.0749700,""Longitude"":-159.3181431,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:50:00"",""ReceivedBy"":""Margit Molnar""}",2013-01-18 08:50:00.0000000,Margit Molnar,16,2013-01-18 07:00:00.0000000
916,166,1,924,3,1331,1001,15,10,2013-01-17,12590,0,NULL,NULL,"Suite 116, 1556 Barua Boulevard",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1966""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T08:55:00"",""ConNote"":""EAN-125-1966"",""DriverID"":16,""Latitude"":31.1359813,""Longitude"":-102.2243041,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T08:55:00"",""ReceivedBy"":""Vlastimil Bohuslav""}",2013-01-18 08:55:00.0000000,Vlastimil Bohuslav,16,2013-01-18 07:00:00.0000000
917,137,1,925,3,1273,1001,14,10,2013-01-17,12579,0,NULL,NULL,"Suite 272, 931 Han Crescent",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1967""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:00:00"",""ConNote"":""EAN-125-1967"",""DriverID"":16,""Latitude"":39.6199647,""Longitude"":-110.8343268,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:00:00"",""ReceivedBy"":""Chandrakanta Benjaree""}",2013-01-18 09:00:00.0000000,Chandrakanta Benjaree,16,2013-01-18 07:00:00.0000000
918,566,401,926,3,2331,2001,8,10,2013-01-17,14429,0,NULL,NULL,"Unit 175, 593 Mokkapati Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1968""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:05:00"",""ConNote"":""EAN-125-1968"",""DriverID"":16,""Latitude"":31.7078658,""Longitude"":-111.0645359,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-18T09:05:00"",""ReceivedBy"":""Corneliu Vladu""}",2013-01-18 09:05:00.0000000,Corneliu Vladu,16,2013-01-18 07:00:00.0000000
919,489,401,927,3,2177,2001,2,10,2013-01-17,13622,0,NULL,NULL,"Unit 28, 1960 Pak Street",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1969""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:10:00"",""ConNote"":""EAN-125-1969"",""DriverID"":16,""Latitude"":45.9860625,""Longitude"":-89.5326435,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:10:00"",""ReceivedBy"":""Varuna Ganguly""}",2013-01-18 09:10:00.0000000,Varuna Ganguly,16,2013-01-18 07:00:00.0000000
920,824,824,928,3,3024,3024,3,10,2013-01-17,19878,0,NULL,NULL,"Suite 22, 530 Kellnerova Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1970""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:15:00"",""ConNote"":""EAN-125-1970"",""DriverID"":16,""Latitude"":33.8945496,""Longitude"":-87.7000188,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:15:00"",""ReceivedBy"":""Risto Valbe""}",2013-01-18 09:15:00.0000000,Risto Valbe,16,2013-01-18 07:00:00.0000000
921,461,401,929,3,2121,2001,15,10,2013-01-17,10057,0,NULL,NULL,"Shop 59, 75 Chang Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1971""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:20:00"",""ConNote"":""EAN-125-1971"",""DriverID"":16,""Latitude"":31.2810176,""Longitude"":-94.9135442,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:20:00"",""ReceivedBy"":""Ganesh Mukherjee""}",2013-01-18 09:20:00.0000000,Ganesh Mukherjee,16,2013-01-18 07:00:00.0000000
922,812,812,930,3,3012,3012,14,10,2013-01-17,16544,0,NULL,NULL,"Suite 24, 1997 Purins Lane",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1972""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:25:00"",""ConNote"":""EAN-125-1972"",""DriverID"":16,""Latitude"":37.2175425,""Longitude"":-87.0488847,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:25:00"",""ReceivedBy"":""Celica Barajas""}",2013-01-18 09:25:00.0000000,Celica Barajas,16,2013-01-18 07:00:00.0000000
923,427,401,931,3,2053,2001,14,10,2013-01-17,12037,0,NULL,NULL,"Shop 205, 840 Rezaei Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1973""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:30:00"",""ConNote"":""EAN-125-1973"",""DriverID"":16,""Latitude"":42.7697810,""Longitude"":-78.8664229,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:30:00"",""ReceivedBy"":""Ivica LuÄic""}",2013-01-18 09:30:00.0000000,Ivica LuÄic,16,2013-01-18 07:00:00.0000000
924,528,401,932,3,2255,2001,14,10,2013-01-17,13201,0,NULL,NULL,"Suite 238, 727 Yavuz Street",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1974""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:35:00"",""ConNote"":""EAN-125-1974"",""DriverID"":16,""Latitude"":37.3823434,""Longitude"":-80.8225774,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:35:00"",""ReceivedBy"":""Kaya ozbek""}",2013-01-18 09:35:00.0000000,Kaya ozbek,16,2013-01-18 07:00:00.0000000
925,586,401,933,3,2371,2001,3,10,2013-01-17,19548,0,NULL,NULL,"Shop 204, 167 Kubatova Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1975""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:40:00"",""ConNote"":""EAN-125-1975"",""DriverID"":16,""Latitude"":29.1924772,""Longitude"":-81.9173071,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-18T09:40:00"",""ReceivedBy"":""Anete Kundzina""}",2013-01-18 09:40:00.0000000,Anete Kundzina,16,2013-01-18 07:00:00.0000000
926,548,401,934,3,2295,2001,8,10,2013-01-17,14523,0,NULL,NULL,"Unit 40, 63 Celmina Road",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1976""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:45:00"",""ConNote"":""EAN-125-1976"",""DriverID"":16,""Latitude"":42.2269684,""Longitude"":-87.9797968,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:45:00"",""ReceivedBy"":""Crina Nechita""}",2013-01-18 09:45:00.0000000,Crina Nechita,16,2013-01-18 07:00:00.0000000
927,855,855,935,3,3055,3055,2,10,2013-01-17,11659,0,NULL,NULL,"Shop 31, 1552 Johansson Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1977""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:50:00"",""ConNote"":""EAN-125-1977"",""DriverID"":16,""Latitude"":37.7944806,""Longitude"":-93.5779815,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:50:00"",""ReceivedBy"":""Anna Mazzanti""}",2013-01-18 09:50:00.0000000,Anna Mazzanti,16,2013-01-18 07:00:00.0000000
928,916,916,936,3,3116,3116,7,10,2013-01-17,10422,0,NULL,NULL,"Shop 26, 660 Mottola Avenue",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1978""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T09:55:00"",""ConNote"":""EAN-125-1978"",""DriverID"":16,""Latitude"":40.8294461,""Longitude"":-95.9916752,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T09:55:00"",""ReceivedBy"":""Pinja Jantunen""}",2013-01-18 09:55:00.0000000,Pinja Jantunen,16,2013-01-18 07:00:00.0000000
929,479,401,937,3,2157,2001,13,10,2013-01-17,14439,0,NULL,NULL,"Unit 41, 257 Gunes Avenue",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1979""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:00:00"",""ConNote"":""EAN-125-1979"",""DriverID"":16,""Latitude"":40.5753176,""Longitude"":-85.8255386,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:00:00"",""ReceivedBy"":""Irma Kruze""}",2013-01-18 10:00:00.0000000,Irma Kruze,16,2013-01-18 07:00:00.0000000
930,448,401,938,3,2095,2001,7,10,2013-01-17,10152,0,NULL,NULL,"Unit 20, 1175 Moresby Street",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1980""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:05:00"",""ConNote"":""EAN-125-1980"",""DriverID"":16,""Latitude"":39.3751976,""Longitude"":-118.5829202,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:05:00"",""ReceivedBy"":""Jae-Hwa Min""}",2013-01-18 10:05:00.0000000,Jae-Hwa Min,16,2013-01-18 07:00:00.0000000
931,113,1,939,3,1225,1001,3,10,2013-01-17,14806,0,NULL,NULL,"Shop 52, 1566 Holy Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1981""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:10:00"",""ConNote"":""EAN-125-1981"",""DriverID"":16,""Latitude"":35.1214409,""Longitude"":-105.2769498,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:10:00"",""ReceivedBy"":""Jae-Hwa Jang""}",2013-01-18 10:10:00.0000000,Jae-Hwa Jang,16,2013-01-18 07:00:00.0000000
932,816,816,940,3,3016,3016,16,10,2013-01-17,15417,0,NULL,NULL,"Suite 13, 868 Prikrylova Street",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1982""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:15:00"",""ConNote"":""EAN-125-1982"",""DriverID"":16,""Latitude"":37.0467281,""Longitude"":-94.5055021,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:15:00"",""ReceivedBy"":""Harsha Huq""}",2013-01-18 10:15:00.0000000,Harsha Huq,16,2013-01-18 07:00:00.0000000
933,569,401,941,3,2337,2001,2,10,2013-01-17,15682,0,NULL,NULL,"Shop 39, 692 Barney Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1983""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:20:00"",""ConNote"":""EAN-125-1983"",""DriverID"":16,""Latitude"":27.7336410,""Longitude"":-81.5831327,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:20:00"",""ReceivedBy"":""Halit Gunes""}",2013-01-18 10:20:00.0000000,Halit Gunes,16,2013-01-18 07:00:00.0000000
934,999,999,942,3,3199,3199,13,10,2013-01-17,11051,0,NULL,NULL,"Unit 26, 348 Putkonen Avenue",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1984""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:25:00"",""ConNote"":""EAN-125-1984"",""DriverID"":16,""Latitude"":38.9857508,""Longitude"":-119.1629309,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:25:00"",""ReceivedBy"":""Kristi Part""}",2013-01-18 10:25:00.0000000,Kristi Part,16,2013-01-18 07:00:00.0000000
935,887,887,943,3,3087,3087,8,10,2013-01-17,13778,0,NULL,NULL,"Shop 9, 1349 Lukstina Road",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1985""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:30:00"",""ConNote"":""EAN-125-1985"",""DriverID"":16,""Latitude"":42.1628912,""Longitude"":-123.6481235,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:30:00"",""ReceivedBy"":""Baran Jonsson""}",2013-01-18 10:30:00.0000000,Baran Jonsson,16,2013-01-18 07:00:00.0000000
936,87,1,944,3,1173,1001,14,10,2013-01-17,19516,0,NULL,NULL,"Shop 282, 1484 Wintle Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1986""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:35:00"",""ConNote"":""EAN-125-1986"",""DriverID"":16,""Latitude"":43.0042365,""Longitude"":-75.2598859,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:35:00"",""ReceivedBy"":""Isabell  Duperre""}",2013-01-18 10:35:00.0000000,Isabell  Duperre,16,2013-01-18 07:00:00.0000000
937,875,875,945,3,3075,3075,2,10,2013-01-17,10570,0,NULL,NULL,"Suite 12, 1555 Penttila Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1987""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:40:00"",""ConNote"":""EAN-125-1987"",""DriverID"":16,""Latitude"":41.6186592,""Longitude"":-81.3840001,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:40:00"",""ReceivedBy"":""Philip Walker""}",2013-01-18 10:40:00.0000000,Philip Walker,16,2013-01-18 07:00:00.0000000
938,450,401,946,3,2099,2001,3,10,2013-01-17,11991,0,NULL,NULL,"Suite 94, 1033 Lindqvist Road",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1988""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:45:00"",""ConNote"":""EAN-125-1988"",""DriverID"":16,""Latitude"":40.0044908,""Longitude"":-85.3846928,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:45:00"",""ReceivedBy"":""Constanza Laureano""}",2013-01-18 10:45:00.0000000,Constanza Laureano,16,2013-01-18 07:00:00.0000000
939,906,906,947,3,3106,3106,13,10,2013-01-17,18461,0,NULL,NULL,"Shop 11, 1892 Clark Avenue",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1989""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:50:00"",""ConNote"":""EAN-125-1989"",""DriverID"":16,""Latitude"":36.5427271,""Longitude"":-119.8331965,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:50:00"",""ReceivedBy"":""Ajitaab Pakalapati""}",2013-01-18 10:50:00.0000000,Ajitaab Pakalapati,16,2013-01-18 07:00:00.0000000
940,809,809,948,3,3009,3009,2,10,2013-01-17,15999,0,NULL,NULL,"Shop 5, 1808 Sagese Crescent",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1990""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T10:55:00"",""ConNote"":""EAN-125-1990"",""DriverID"":16,""Latitude"":44.1486654,""Longitude"":-73.3404020,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T10:55:00"",""ReceivedBy"":""Madhu Dwivedi""}",2013-01-18 10:55:00.0000000,Madhu Dwivedi,16,2013-01-18 07:00:00.0000000
941,587,401,949,3,2373,2001,3,10,2013-01-17,15471,0,NULL,NULL,"Unit 167, 904 Saucier Road",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1991""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:00:00"",""ConNote"":""EAN-125-1991"",""DriverID"":16,""Latitude"":29.8762836,""Longitude"":-104.0176921,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:00:00"",""ReceivedBy"":""Daniela Sal""}",2013-01-18 11:00:00.0000000,Daniela Sal,16,2013-01-18 07:00:00.0000000
942,83,1,950,3,1165,1001,6,10,2013-01-17,13554,0,NULL,NULL,"Unit 148, 1161 Chang Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1992""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:05:00"",""ConNote"":""EAN-125-1992"",""DriverID"":16,""Latitude"":39.4284503,""Longitude"":-74.4957076,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:05:00"",""ReceivedBy"":""Sang Tran""}",2013-01-18 11:05:00.0000000,Sang Tran,16,2013-01-18 07:00:00.0000000
943,581,401,951,3,2361,2001,20,10,2013-01-17,11769,0,NULL,NULL,"Shop 283, 1167 Thota Street",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1993""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:10:00"",""ConNote"":""EAN-125-1993"",""DriverID"":16,""Latitude"":48.6691740,""Longitude"":-98.8326307,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:10:00"",""ReceivedBy"":""Youssef Eriksson""}",2013-01-18 11:10:00.0000000,Youssef Eriksson,16,2013-01-18 07:00:00.0000000
944,950,950,952,3,3150,3150,16,10,2013-01-17,19989,0,NULL,NULL,"Unit 6, 1108 Enestam Crescent",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1994""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:15:00"",""ConNote"":""EAN-125-1994"",""DriverID"":16,""Latitude"":42.4805913,""Longitude"":-83.1668713,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:15:00"",""ReceivedBy"":""Emily Whittle""}",2013-01-18 11:15:00.0000000,Emily Whittle,16,2013-01-18 07:00:00.0000000
945,453,401,953,3,2105,2001,20,10,2013-01-17,11412,0,NULL,NULL,"Suite 124, 1316 Agafitei Road",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1995""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:20:00"",""ConNote"":""EAN-125-1995"",""DriverID"":16,""Latitude"":38.2973519,""Longitude"":-78.4400099,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:20:00"",""ReceivedBy"":""Bryan Helms""}",2013-01-18 11:20:00.0000000,Bryan Helms,16,2013-01-18 07:00:00.0000000
946,115,1,954,3,1229,1001,16,10,2013-01-17,10609,0,NULL,NULL,"Unit 281, 49 Vitols Crescent",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-17T12:00:00"",""ConNote"":""EAN-125-1996""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-18T11:25:00"",""ConNote"":""EAN-125-1996"",""DriverID"":16,""Latitude"":36.1823602,""Longitude"":-80.3381077,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-18T11:25:00"",""ReceivedBy"":""Jagoda Vasiljevic""}",2013-01-18 11:25:00.0000000,Jagoda Vasiljevic,16,2013-01-18 07:00:00.0000000
